CustomerID;State;City;Zip Code;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Score;CLTV;Churn Reason;Tenure Category;Monthly Charge Category;Total Services;Churn Risk;CLTV Category;Customer Status
1951-IEYXM;California;Rancho Cucamonga;91730;34,10097;-117,57882;Male;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);90,6;6441,85;No;73;4528;;49+ Months;High;8;Low Risk;High Value;Actived
3318-NMQXL;California;El Monte;91731;34,079934;-118,046695;Male;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;92;266,8;No;42;4345;;0-12 Months;High;3;High Risk;High Value;Actived
1022-RKXDR;California;South El Monte;91733;34,04622;-118,053753;Female;No;No;No;41;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;24,85;962,25;No;42;3089;;25-48 Months;Low;2;Low Risk;Medium Value;Actived
2361-FJWNO;California;Rancho Cucamonga;91737;34,245289;-117,642503;Male;No;No;No;40;No;No phone service;DSL;No;Yes;No;Yes;No;No;One year;No;Credit card (automatic);36;1382,9;No;38;5323;;25-48 Months;Medium;2;Low Risk;High Value;Actived
2272-UOINI;California;Rancho Cucamonga;91739;34,133809;-117,523724;Female;No;No;No;7;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;78,5;571,05;No;47;3601;;0-12 Months;High;6;High Risk;Medium Value;Actived
8232-UTFOZ;California;Glendora;91740;34,119363;-117,855059;Male;No;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,95;1399,35;No;59;4328;;49+ Months;Low;1;Low Risk;High Value;Actived
3750-YHRYO;California;Glendora;91741;34,14649;-117,849815;Male;No;Yes;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,65;150;No;27;2874;;0-12 Months;Low;1;Medium Risk;Medium Value;Actived
6637-KYRCV;California;La Puente;91744;34,031441;-117,936436;Female;No;Yes;Yes;5;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;30,5;167,2;No;27;5973;;0-12 Months;Low;1;Medium Risk;High Value;Actived
5668-MEISB;California;Hacienda Heights;91745;33,998471;-117,973758;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);106,1;7657,4;No;34;5146;;49+ Months;Premium;7;Low Risk;High Value;Actived
0129-QMPDR;California;La Puente;91746;34,038983;-117,991372;Male;No;Yes;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);20,5;865,05;No;59;3093;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
7188-CBBBA;California;Rowland Heights;91748;33,976753;-117,897367;Female;No;No;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;Yes;Electronic check;95,5;6153,85;No;35;6153;;49+ Months;High;5;Low Risk;Vip;Actived
5356-CSVSQ;California;La Verne;91750;34,144703;-117,770299;Female;No;No;No;3;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;64,6;174,2;No;24;5277;;0-12 Months;Medium;4;Medium Risk;High Value;Actived
3221-CJMSG;California;Mira Loma;91752;33,999992;-117,535395;Male;No;No;No;24;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);51,1;1269,6;No;23;2515;;13-24 Months;Medium;2;Medium Risk;Medium Value;Actived
3219-JQRSL;California;Monterey Park;91755;34,049172;-118,115022;Female;Yes;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);89,1;6352,4;No;39;4627;;49+ Months;High;8;Low Risk;High Value;Actived
2801-NISEI;California;Mt Baldy;91759;34,231318;-117,662032;Male;No;No;No;24;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Electronic check;54,95;1348,5;No;55;3407;;13-24 Months;Medium;3;Medium Risk;Medium Value;Actived
4623-ZKHLY;California;Ontario;91762;34,057256;-117,667677;Male;No;Yes;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);20,45;471,55;No;28;3727;;13-24 Months;Low;1;Medium Risk;Medium Value;Actived
6732-VAILE;California;Montclair;91763;34,072121;-117,698319;Male;No;Yes;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);85,95;5931,75;No;60;6354;;49+ Months;High;7;Low Risk;Vip;Actived
8201-AAXCB;California;Ontario;91764;34,074087;-117,605618;Male;No;Yes;Yes;25;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;60,35;1404,65;No;75;3192;;25-48 Months;Medium;3;Low Risk;Medium Value;Actived
7696-CFTAT;California;Diamond Bar;91765;33,992416;-117,807874;Male;No;Yes;Yes;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,8;726,1;No;28;2745;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
1845-CSBRZ;California;Pomona;91766;34,042286;-117,756106;Female;Yes;Yes;Yes;22;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Bank transfer (automatic);85,35;1961,6;No;49;2656;;13-24 Months;High;3;Medium Risk;Medium Value;Actived
2123-VSCOT;California;Pomona;91767;34,083086;-117,737997;Female;No;Yes;No;59;Yes;Yes;DSL;No;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);72,1;4194,85;No;52;6225;;49+ Months;High;5;Low Risk;Vip;Actived
2018-QKYGT;California;San Gabriel;91775;34,114772;-118,089431;Male;No;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;81,05;81,05;No;27;4396;;0-12 Months;High;2;High Risk;High Value;Actived
2792-VPPET;California;San Gabriel;91776;34,089927;-118,095645;Male;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,5;76,95;No;35;5296;;0-12 Months;Low;1;Medium Risk;High Value;Actived
7409-JURKQ;California;Temple City;91780;34,101608;-118,055848;Female;No;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);111,8;5809,75;No;28;5713;;49+ Months;Premium;7;Low Risk;High Value;Actived
3247-MHJKM;California;Upland;91784;34,141146;-117,655583;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;20,2;No;72;3586;;0-12 Months;Low;1;Medium Risk;Medium Value;Actived
1964-SVLEA;California;Upland;91786;34,105493;-117,660934;Male;No;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19,7;415,9;No;80;2860;;13-24 Months;Low;1;Low Risk;Medium Value;Actived
7297-DVYGA;California;West Covina;91790;34,066964;-117,937007;Female;No;No;No;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19,85;996,95;No;65;5089;;49+ Months;Low;1;Low Risk;High Value;Actived
2239-CGBUZ;California;West Covina;91791;34,061634;-117,893169;Female;No;Yes;No;51;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);60,5;3145,15;No;63;4207;;49+ Months;Medium;4;Low Risk;High Value;Actived
0854-UYHZD;California;West Covina;91792;34,024405;-117,898722;Female;No;Yes;Yes;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,55;265,3;No;55;2816;;13-24 Months;Low;1;Low Risk;Medium Value;Actived
7243-LCGGZ;California;Alhambra;91801;34,090925;-118,128164;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,9;20,9;No;72;3901;;0-12 Months;Low;1;Medium Risk;Medium Value;Actived
8267-KFGYD;California;Alhambra;91803;34,074736;-118,145959;Male;No;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,05;21,05;No;32;3389;;0-12 Months;Low;1;Medium Risk;Medium Value;Actived
4890-VMUAV;California;Alpine;91901;32,827184;-116,703729;Male;No;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Electronic check;71,5;4576,3;No;36;5342;;49+ Months;High;6;Low Risk;High Value;Actived
9261-WDCAF;California;Bonita;91902;32,67117;-117,00232;Male;No;No;No;3;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Mailed check;54,65;189,1;No;34;2168;;0-12 Months;Medium;2;Medium Risk;Medium Value;Actived
3764-MNMOI;California;Boulevard;91905;32,677097;-116,304991;Male;No;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,2;908,15;No;54;2776;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
7442-YGZFK;California;Campo;91906;32,673483;-116,472863;Male;No;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);49,8;49,8;No;79;4796;;0-12 Months;Medium;2;Medium Risk;High Value;Actived
8229-BUJHX;California;Chula Vista;91911;32,607964;-117,059459;Female;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,5;1500,95;No;62;4941;;49+ Months;Low;1;Low Risk;High Value;Actived
7449-HVPIV;California;Chula Vista;91913;32,64164;-116,985026;Male;No;Yes;Yes;55;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);90,4;5099,15;No;44;4603;;49+ Months;High;4;Low Risk;High Value;Actived
5504-WSIUR;California;Chula Vista;91914;32,688506;-116,938632;Female;No;No;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Bank transfer (automatic);90,25;6385,95;No;33;5327;;49+ Months;High;5;Low Risk;High Value;Actived
8466-PZBLH;California;Descanso;91916;32,912664;-116,635387;Male;No;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);104,6;6885,75;No;56;4743;;49+ Months;Premium;6;Low Risk;High Value;Actived
8735-IJJEG;California;Guatay;91931;32,857946;-116,561917;Male;No;Yes;No;14;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);50,2;668,85;No;48;4253;;13-24 Months;Medium;2;Medium Risk;High Value;Actived
0564-MUUQK;California;Imperial Beach;91932;32,579134;-117,119009;Female;No;Yes;Yes;20;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);95,5;1916,2;No;73;3186;;13-24 Months;High;5;Medium Risk;Medium Value;Actived
0701-RFGFI;California;La Mesa;91941;32,759327;-116,99726;Female;No;Yes;Yes;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95,4;4613,95;No;41;6136;;49+ Months;High;4;Low Risk;Vip;Actived
0019-EFAEP;California;La Mesa;91942;32,782501;-117,01611;Female;No;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic);101,3;7261,25;No;53;5513;;49+ Months;Premium;6;Low Risk;High Value;Actived
5619-PTMIK;California;Lemon Grove;91945;32,733564;-117,033713;Female;No;Yes;No;46;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;53,1;2459,8;No;72;3358;;25-48 Months;Medium;3;Low Risk;Medium Value;Actived
3737-XBQDD;California;Mount Laguna;91948;32,830852;-116,444601;Male;No;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);84,85;2048,8;No;23;2941;;13-24 Months;High;4;Medium Risk;Medium Value;Actived
5882-CMAZQ;California;National City;91950;32,67102;-117,095235;Female;No;Yes;Yes;5;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;34,25;163,55;No;21;5100;;0-12 Months;Low;2;Medium Risk;High Value;Actived
5846-QFDFI;California;Pine Valley;91962;32,800671;-116,483363;Female;No;Yes;Yes;33;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Credit card (automatic);88,6;2888,7;No;78;3648;;25-48 Months;High;5;Low Risk;Medium Value;Actived
4445-KWOKW;California;Potrero;91963;32,619465;-116,593605;Female;No;No;No;42;Yes;Yes;DSL;Yes;Yes;No;No;No;No;One year;Yes;Bank transfer (automatic);60,15;2421,6;No;55;5988;;25-48 Months;Medium;4;Low Risk;High Value;Actived
3511-APPBJ;California;Spring Valley;91977;32,726627;-116,994608;Male;No;No;No;23;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);99,95;2292,75;No;62;3515;;13-24 Months;High;5;Low Risk;Medium Value;Actived
7967-HYCDE;California;Spring Valley;91978;32,730264;-116,950963;Male;No;No;No;8;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);70,7;553,4;No;27;4946;;0-12 Months;High;1;High Risk;High Value;Actived
2430-RRYUW;California;Tecate;91980;32,587557;-116,636816;Male;No;No;No;66;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;Yes;Mailed check;54,8;3465,7;No;20;4621;;49+ Months;Medium;3;Low Risk;High Value;Actived
3723-BFBGR;California;Borrego Springs;92004;33,200369;-116,192313;Male;Yes;No;No;24;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);54,8;1291,3;No;25;4330;;13-24 Months;Medium;3;Medium Risk;High Value;Actived
5447-WZAFP;California;Carlsbad;92008;33,148116;-117,306043;Female;No;No;No;53;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Mailed check;100,3;5200,8;No;71;5377;;49+ Months;Premium;5;Low Risk;High Value;Actived
5110-CHOPY;California;Carlsbad;92009;33,098018;-117,258203;Female;No;No;No;60;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Electronic check;53,6;3237,05;No;39;4173;;49+ Months;Medium;4;Low Risk;High Value;Actived
4425-OWHWB;California;El Cajon;92019;32,785165;-116,862648;Female;No;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);19,35;433,75;No;77;5811;;13-24 Months;Low;1;Low Risk;High Value;Actived
7892-QVYKW;California;El Cajon;92020;32,79697;-116,969082;Female;No;Yes;Yes;23;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;85,6;1868,4;No;25;3513;;13-24 Months;High;3;Medium Risk;Medium Value;Actived
9675-ICXCT;California;El Cajon;92021;32,832706;-116,873258;Male;No;Yes;No;72;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;80,8;5728,55;No;75;4689;;49+ Months;High;6;Low Risk;High Value;Actived
4703-MQYKT;California;Escondido;92025;33,081478;-117,033814;Male;No;No;No;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,6;390,4;No;22;4562;;13-24 Months;Low;1;Low Risk;High Value;Actived
5692-ICXLW;California;Escondido;92027;33,141265;-116,967221;Male;Yes;No;No;31;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;90,7;2845,15;No;60;3493;;25-48 Months;High;4;Low Risk;Medium Value;Actived
0602-DDUML;California;Fallbrook;92028;33,362575;-117,299644;Female;No;No;No;57;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;69,75;3894,4;No;38;4487;;49+ Months;Medium;5;Low Risk;High Value;Actived
2208-MPXIO;California;Escondido;92029;33,079834;-117,134275;Female;No;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20;886,4;No;71;5169;;25-48 Months;Low;1;Low Risk;High Value;Actived
1960-UYCNN;California;Julian;92036;32,980678;-116,262854;Male;No;No;No;10;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;95,25;1021,55;No;23;4810;;0-12 Months;High;5;High Risk;High Value;Actived
3190-FZATL;California;Lakeside;92040;32,909873;-116,906774;Male;No;No;Yes;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,95;268,4;No;71;5770;;13-24 Months;Low;1;Medium Risk;High Value;Actived
7336-RLLRH;California;Oceanside;92054;33,351059;-117,420557;Male;No;Yes;No;27;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;One year;No;Mailed check;80,85;2204,35;No;51;4732;;25-48 Months;High;6;Low Risk;High Value;Actived
7710-JSYOA;California;Pala;92059;33,384345;-117,072619;Female;No;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);93,3;6398,05;No;45;5205;;49+ Months;High;5;Low Risk;High Value;Actived
9885-MFVSU;California;Poway;92064;32,984395;-117,013454;Female;No;Yes;No;35;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);46,35;1662,05;No;46;4577;;25-48 Months;Medium;3;Low Risk;High Value;Actived
0607-MVMGC;California;Ranchita;92066;33,215251;-116,53633;Male;No;Yes;No;45;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);78,75;3600,65;No;63;2595;;25-48 Months;High;6;Low Risk;Medium Value;Actived
3365-SAIGS;California;Rancho Santa Fe;92067;33,012751;-117,200617;Female;No;No;No;17;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;83,55;1329,15;No;59;5564;;13-24 Months;High;3;Medium Risk;High Value;Actived
8022-BECSI;California;Santa Ysabel;92070;33,174725;-116,743329;Male;No;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,6;422,5;No;37;2203;;13-24 Months;Low;1;Low Risk;Medium Value;Actived
9993-LHIEB;California;Solana Beach;92075;33,001813;-117,263628;Male;No;Yes;No;67;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;67,85;4627,65;No;59;4792;;49+ Months;Medium;5;Low Risk;High Value;Actived
0266-CLZKZ;California;San Marcos;92078;33,119028;-117,166036;Female;No;Yes;Yes;67;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);105,65;6717,9;No;59;6383;;49+ Months;Premium;6;Low Risk;Vip;Actived
7020-OZKXZ;California;Vista;92084;33,22784;-117,200024;Female;Yes;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);75,5;637,4;No;30;3021;;0-12 Months;High;2;High Risk;Medium Value;Actived
3977-QCRSL;California;Warner Springs;92086;33,323705;-116,626907;Female;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,15;117,95;No;66;5020;;0-12 Months;Low;1;Medium Risk;High Value;Actived
0017-DINOC;California;Rancho Santa Fe;92091;32,99356;-117,207121;Male;No;No;No;54;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;No;Credit card (automatic);45,2;2460,55;No;54;5435;;49+ Months;Medium;3;Low Risk;High Value;Actived
7639-OPLNG;California;San Diego;92107;32,741852;-117,243453;Male;No;Yes;No;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);79,25;5731,85;No;27;5085;;49+ Months;High;7;Low Risk;High Value;Actived
1492-QGCLU;California;San Diego;92109;32,787836;-117,232376;Male;No;Yes;Yes;53;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check;85,7;4616,1;No;36;5957;;49+ Months;High;7;Low Risk;High Value;Actived
7328-OWMOM;California;San Diego;92111;32,805518;-117,169052;Female;No;No;No;31;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,1;589,25;No;30;3086;;25-48 Months;Low;1;Low Risk;Medium Value;Actived
4418-LZMSV;California;San Diego;92113;32,697098;-117,116587;Male;No;Yes;Yes;13;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic);61,8;750,1;No;47;4749;;13-24 Months;Medium;4;Medium Risk;High Value;Actived
